type,bom_ref,group,name,version,description,algorithm,hash_text,license_id,purl,website,issueTracker,vcs
library,balanced-match@1.0.2,,balanced-match,1.0.2,Match balanced character pairs~ like "{" and "}",SHA-512,de849e50ed13315ebb84dd4099b5ec2b8c9aa94eed8e21e56f144364ea47d0a5bdf82797e1b440697d009f1b74b71d8cae94695b041a3f02252121098585393f,MIT,pkg:npm/balanced-match@1.0.2,https://github.com/juliangruber/balanced-match,https://github.com/juliangruber/balanced-match/issues,git://github.com/juliangruber/balanced-match.git
library,concat-map@0.0.1,,concat-map,0.0.1,concatenative mapdashery,SHA-512,fd2aefe1db30c903417e8846a73f68e986f71b3dd2ad40ea047e6b4ee84647b6a1b656d82a7571c366c214c4658da03b1171da5d9f30b07768745bdb9212a6aa,MIT,pkg:npm/concat-map@0.0.1,https://github.com/substack/node-concat-map#readme,https://github.com/substack/node-concat-map/issues,git://github.com/substack/node-concat-map.git
library,once@1.4.0,,once,1.4.0,Run a function exactly one time,SHA-512,94d689808fb643951140191c7042874d038f697754c67659125413658d0c15402e684a9ed44f8dcaf81dcff688c8d8ba67d3333b976fd47f27e7cfc610ba77fb,ISC,pkg:npm/once@1.4.0,https://github.com/isaacs/once#readme,https://github.com/isaacs/once/issues,git://github.com/isaacs/once.git
library,path-is-absolute@1.0.1,,path-is-absolute,1.0.1,Node.js 0.12 path.isAbsolute() ponyfill,SHA-512,0156f0dd42767bd6eaeb8bd2692f409b47e37b53daf296c6a934ec9977da2223299ebe4394385f24eb8b8fd49ff7964f5430147ab0df124f3c30f98f7bb50242,MIT,pkg:npm/path-is-absolute@1.0.1,https://github.com/sindresorhus/path-is-absolute#readme,https://github.com/sindresorhus/path-is-absolute/issues,git+https://github.com/sindresorhus/path-is-absolute.git
library,semver@7.5.4,,semver,7.5.4,The semantic version parser used by npm.,SHA-512,d5b09211257a3effa2db51efa71a770f1fa9483f2520fb7cb958d1af1014b7f9dbb3061cfad2ba6366ed8942e3778f9f9ead793d7fa7a900c2ece7eded693070,ISC,pkg:npm/semver@7.5.4,https://github.com/isaacs/node-lru-cache#readme,https://github.com/isaacs/node-lru-cache/issues,git://github.com/isaacs/node-lru-cache.git
library,semver@7.5.4|lru-cache@6.0.0,,lru-cache,6.0.0,A cache object that deletes the least-recently-used items.,SHA-512,268e9d274e029928eece7c09492de951e5a677f1f47df4e59175e0c198be7aad540a6a90c0287e78bb183980b063df758b615a878875044302c78a938466ec88,ISC,pkg:npm/lru-cache@6.0.0,https://github.com/isaacs/node-lru-cache#readme,https://github.com/isaacs/node-lru-cache/issues,git://github.com/isaacs/node-lru-cache.git
library,tar@6.2.1,,tar,6.2.1,tar for node,SHA-512,0d9e323914f0adb4e3ffb31962adb0fbf645748e8e67f7fd4851d1fbbd6021551984e40f1f35422e9bd19cf83268ca5f5b1c64ff838dbdadc6412c8d20a46fe8,ISC,pkg:npm/tar@6.2.1,https://github.com/isaacs/minipass#readme,https://github.com/isaacs/minipass/issues,git+https://github.com/isaacs/minipass.git
library,tar@6.2.1|fs-minipass@2.1.0,,fs-minipass,2.1.0,fs read and write streams based on minipass,SHA-512,57f26038b1424be47a55cab4b250ae69e58474d0b7a2e0e524c348b1a707d95b402e2bbd995e0b3eb1dce5c0e5f24e5ac3a27c8f08165a9893a39458866233be,ISC,pkg:npm/fs-minipass@2.1.0,https://github.com/isaacs/minipass#readme,https://github.com/isaacs/minipass/issues,git+https://github.com/isaacs/minipass.git
library,tar@6.2.1|fs-minipass@2.1.0|minipass@3.3.6,,minipass,3.3.6,minimal implementation of a PassThrough stream,SHA-512,0f188d89dc5210afad1c6eb3388925bcd3b09b786f0ab6d4addb7363be14e87293271bc80df3942f95b93f61a17770d392184a3d81aa78d508879a9c3386017f,ISC,pkg:npm/minipass@3.3.6,https://github.com/isaacs/minipass#readme,https://github.com/isaacs/minipass/issues,git+https://github.com/isaacs/minipass.git
library,tar@6.2.1|minipass@5.0.0,,minipass,5.0.0,minimal implementation of a PassThrough stream,SHA-512,dc59e362e7a1bfd93aa2f3846f23acc1a7420cf5f5a6209f855f2772662d1ce8ee3f0ca5556b208532e8eeb69b8c2dd1c79c43e070f1f169b5c67305ed2e6a15,ISC,pkg:npm/minipass@5.0.0,https://github.com/isaacs/minipass#readme,https://github.com/isaacs/minipass/issues,git+https://github.com/isaacs/minipass.git
library,bindings@1.5.0,,bindings,1.5.0,Helper module for loading your native module's .node file,SHA-512,a76abfb7f9a1bee3a3fd478b955eb9eba183fe0ba8c25af4847c42948d16f66ecc59890bd45d212e8fb401ec6cf4748f0ad4754974344c3dcc30aad765a8db89,MIT,pkg:npm/bindings@1.5.0,https://github.com/TooTallNate/node-bindings,https://github.com/TooTallNate/node-bindings/issues,git://github.com/TooTallNate/node-bindings.git
library,file-uri-to-path@1.0.0,,file-uri-to-path,1.0.0,Convert a file: URI to a file path,SHA-512,d19b7eb372fb55fd5b8b0599dbd6804625582f1ee23069c4525f71df77db07f8f78d1f35bbf3b62dba8af819b508348d0ca56d27f623c18ed351de5291e2d02f,MIT,pkg:npm/file-uri-to-path@1.0.0,https://github.com/TooTallNate/file-uri-to-path,https://github.com/TooTallNate/file-uri-to-path/issues,git://github.com/TooTallNate/file-uri-to-path.git
library,packageurl-js@1.2.1,,packageurl-js,1.2.1,JavaScript library to parse and build "purl" aka. package URLs. This is a microlibrary implementing the purl spec at https://github.com/package-url,SHA-512,719ebf333b976a815dd7afe4d169f0b48dbdf1409a0c77bf5e54a1f3949e38a6c667586ad31bcd6f1dc82f208cca4eee150c65eac705dc0b9c8fafc43bd37070,MIT,pkg:npm/packageurl-js@1.2.1,https://github.com/package-url/packageurl-js#readme,https://github.com/package-url/packageurl-js/issues,git+https://github.com/package-url/packageurl-js.git
library,spdx-expression-parse@3.0.1,,spdx-expression-parse,3.0.1,parse SPDX license expressions,SHA-512,71ba87ba7b105a724d13a2a155232c31e1f91ff2fd129ca66f3a93437b8bc0d08b675438f35a166a87ea1fb9cee95d3bc655f063a3e141d43621e756c7f64ae1,MIT,pkg:npm/spdx-expression-parse@3.0.1,https://github.com/jslicense/spdx-expression-parse.js#readme,https://github.com/jslicense/spdx-expression-parse.js/issues,git+https://github.com/jslicense/spdx-expression-parse.js.git
library,spdx-exceptions@2.3.0,,spdx-exceptions,2.3.0,list of SPDX standard license exceptions,SHA-512,fed4eb60e0bb3cf2359d4020c77e21529a97bb2246f834c72539c850b1b8ac3ca08b8c6efed7e09aad5ed5c211c11cf0660a3834bc928beae270b919930e22e4,CC-BY-3.0,pkg:npm/spdx-exceptions@2.3.0,https://github.com/kemitchell/spdx-exceptions.json#readme,https://github.com/kemitchell/spdx-exceptions.json/issues,git+https://github.com/kemitchell/spdx-exceptions.json.git
library,spdx-license-ids@3.0.16,,spdx-license-ids,3.0.16,A list of SPDX license identifiers,SHA-512,79637e2e7337191ea03eedf95b13606c697cae66350049a8303bcbfd00facd898f5a0cb0c56a8958d74b193fa47bc74a356adc6206233e91b981b4df8213fcaf,CC0-1.0,pkg:npm/spdx-license-ids@3.0.16,https://github.com/jslicense/spdx-license-ids#readme,https://github.com/jslicense/spdx-license-ids/issues,git+https://github.com/jslicense/spdx-license-ids.git
library,xmlbuilder2@3.1.1,,xmlbuilder2,3.1.1,An XML builder for node.js,SHA-512,58249f6df66740374b40b88c746510a4cc71724790e2864d30d84b56471e913bbbc610f8b6e503c803e863c0b05ef05813a2f004777a416d9665794e5abd6f0b,MIT,pkg:npm/xmlbuilder2@3.1.1,http://esprima.org,https://github.com/jquery/esprima/issues,git+https://github.com/jquery/esprima.git
library,xmlbuilder2@3.1.1|js-yaml@3.14.1,,js-yaml,3.14.1,YAML 1.2 parser and serializer,SHA-512,a24307ece5d727b62b37d3a4dff497ae7bb8897f723a4fb6e67a97e22992da7a6ebd36039a8fd0119a2ac199186880e4de356f04e4ce20480485a2ceca7052f6,MIT,pkg:npm/js-yaml@3.14.1,https://github.com/nodeca/js-yaml,https://github.com/nodeca/js-yaml/issues,git+https://github.com/nodeca/js-yaml.git
library,xmlbuilder2@3.1.1|argparse@1.0.10,,argparse,1.0.10,Very powerful CLI arguments parser. Native port of argparse - python's options parsing library,SHA-512,a39468cbab4d1b848bfc53a408037a4738e26a4652db944b605adc32db49a9b75df015ab9c0f9f1b3e7b88de4f6f4ea9bc11af979810d01e3c74996c957be84e,MIT,pkg:npm/argparse@1.0.10,https://github.com/nodeca/argparse#readme,https://github.com/nodeca/argparse/issues,git+https://github.com/nodeca/argparse.git
library,xmlbuilder2@3.1.1|esprima@4.0.1,,esprima,4.0.1,ECMAScript parsing infrastructure for multipurpose analysis,SHA-512,786b85170ed4a5d6be838a7e407be75b44724d7fd255e2410ccfe00ad30044ed1c2ee4f61dc10a9d33ef86357a6867aaac207fb1b368a742acce6d23b1a594e0,BSD-2-Clause,pkg:npm/esprima@4.0.1,http://esprima.org,https://github.com/jquery/esprima/issues,git+https://github.com/jquery/esprima.git
library,@hapi/basic@7.0.2,@hapi,basic,7.0.2,Basic authentication plugin,SHA-512,91da6c982107543948612b516eccd2cb2ffdf9dab92a47d62d7e408ee1c63f0b73bae668a599e1915bcc655e39850f2103c57fc1e0a832cd27cd727b242036a3,BSD-3-Clause,pkg:npm/%40hapi/basic@7.0.2,https://github.com/hapijs/basic#readme,https://github.com/hapijs/basic/issues,git://github.com/hapijs/basic.git
library,@hapi/boom@10.0.1,@hapi,boom,10.0.1,HTTP-friendly error objects,SHA-512,11170265a123747dce812265ca3564f291c815ebacf750a328fdeff8ca6004da7922f1b33f697f6d1883efc9ea61c28f69975b2a42b9bc30553ddda8847065b0,BSD-3-Clause,pkg:npm/%40hapi/boom@10.0.1,https://github.com/hapijs/boom#readme,https://github.com/hapijs/boom/issues,git://github.com/hapijs/boom.git
library,@hapi/hoek@11.0.4,@hapi,hoek,11.0.4,General purpose node utilities,SHA-512,3e7b0fe5de2aef6f3da52d93d84806cf5e3b0452762696f8cab11d929cf6221804533a2cd52ec74e5edecd6875c9f6336258fcf4accb742464aac3fa488af279,BSD-3-Clause,pkg:npm/%40hapi/hoek@11.0.4,https://github.com/hapijs/hoek#readme,https://github.com/hapijs/hoek/issues,git://github.com/hapijs/hoek.git
library,@hapi/catbox-memory@6.0.2,@hapi,catbox-memory,6.0.2,Memory adapter for catbox,SHA-512,1f5978ba0a055bf65192a785ac8a3ca75ad63743c0e0c0d37eee0999ca0d0ef9d8f7be68dbd9aaa196e5a854e8b7134794490c3e922220125357e31b8be685d2,BSD-3-Clause,pkg:npm/%40hapi/catbox-memory@6.0.2,https://github.com/hapijs/catbox-memory#readme,https://github.com/hapijs/catbox-memory/issues,git://github.com/hapijs/catbox-memory.git
library,@hapi/good@9.0.1,@hapi,good,9.0.1,Server and process monitoring plugin,SHA-512,cc74a3c3e2e27aa0e0bb9a572d41ea5094cc4a004a21d287c3199736887da95cfe9123d01f8eb7a25e8e10149355dcb4c906b0295238780c9eaa8c27fbe4e96c,BSD-3-Clause,pkg:npm/%40hapi/good@9.0.1,https://github.com/hapijs/hoek#readme,https://github.com/hapijs/hoek/issues,git://github.com/hapijs/hoek.git
library,@hapi/good@9.0.1|@hapi/hoek@9.0.3,@hapi,hoek,9.0.3,General purpose node utilities,SHA-512,8cab632cb0e21fde5bd34dac25573973be0f13a28a61fb6ec957559acb9821de6cb5369671116a13ee6e91923880350a8c69fcc2fd82df33e7dff9f28c423b82,BSD-3-Clause,pkg:npm/%40hapi/hoek@9.0.3,https://github.com/hapijs/hoek#readme,https://github.com/hapijs/hoek/issues,git://github.com/hapijs/hoek.git
library,@hapi/oppsy@3.0.0,@hapi,oppsy,3.0.0,An EventEmitter useful for collecting hapi server ops information,SHA-512,d247d4100a888b6d46cc554adac9cc3b4ef39cc1018976fefe93b1d5d9a038ef53baf16cb5c7e61d4e62e7a6837e214fd833395b340253651673680ad6530385,BSD-3-Clause,pkg:npm/%40hapi/oppsy@3.0.0,https://github.com/hapijs/hoek#readme,https://github.com/hapijs/hoek/issues,git://github.com/hapijs/hoek.git
library,@hapi/oppsy@3.0.0|@hapi/hoek@9.0.3,@hapi,hoek,9.0.3,General purpose node utilities,SHA-512,8cab632cb0e21fde5bd34dac25573973be0f13a28a61fb6ec957559acb9821de6cb5369671116a13ee6e91923880350a8c69fcc2fd82df33e7dff9f28c423b82,BSD-3-Clause,pkg:npm/%40hapi/hoek@9.0.3,https://github.com/hapijs/hoek#readme,https://github.com/hapijs/hoek/issues,git://github.com/hapijs/hoek.git
library,@hapi/validate@1.1.3,@hapi,validate,1.1.3,Object schema validation,SHA-512,fd7311d0dd308f0d13c33ab6a503b33c16650f391e9067280adccedf5e01a4812c6d77581ad85051bc609060dfe27864d7e20f0c0b17a968cca2145060ed3a50,BSD-3-Clause,pkg:npm/%40hapi/validate@1.1.3,https://github.com/hapijs/topo#readme,https://github.com/hapijs/topo/issues,git://github.com/hapijs/topo.git
library,@hapi/validate@1.1.3|@hapi/hoek@9.0.3,@hapi,hoek,9.0.3,General purpose node utilities,SHA-512,8cab632cb0e21fde5bd34dac25573973be0f13a28a61fb6ec957559acb9821de6cb5369671116a13ee6e91923880350a8c69fcc2fd82df33e7dff9f28c423b82,BSD-3-Clause,pkg:npm/%40hapi/hoek@9.0.3,https://github.com/hapijs/hoek#readme,https://github.com/hapijs/hoek/issues,git://github.com/hapijs/hoek.git
library,@hapi/validate@1.1.3|@hapi/topo@5.1.0,@hapi,topo,5.1.0,Topological sorting with grouping support,SHA-512,7e84192898a0ece6f404c01805f70993c77bed0b4e7bb5a8e28c7b7dfd65418a0d3406fa8f0718d6771da32d9ef70419cef372ece0d90982642bc93399c02702,BSD-3-Clause,pkg:npm/%40hapi/topo@5.1.0,https://github.com/hapijs/topo#readme,https://github.com/hapijs/topo/issues,git://github.com/hapijs/topo.git
library,pumpify@2.0.1,,pumpify,2.0.1,Combine an array of streams into a single duplex stream using pump and duplexify,SHA-512,9bb28e8deee3671ae6bad6a79644b575a8f5752eb3e8182c97339799c484a48942c4cdd5247ee51b940b79c93fea1805e85e1cac57f4d54b5098db097f079303,MIT,pkg:npm/pumpify@2.0.1,https://github.com/mafintosh/pumpify,https://github.com/mafintosh/pumpify/issues,git://github.com/mafintosh/pumpify.git
library,duplexify@4.1.2,,duplexify,4.1.2,Turn a writable and readable stream into a streams2 duplex stream with support for async initialization and streams1/streams2 input,SHA-512,7f3dce8dc3421e644fd76309a1930f825c7c9b8aeb14ff2ba2f9e4e2f4fc16cf9aa276680b01a0d74752b10b1f3ff13ad9e65c3d331230febaf3a7eef5096ab7,MIT,pkg:npm/duplexify@4.1.2,https://github.com/nodejs/readable-stream#readme,https://github.com/nodejs/readable-stream/issues,git://github.com/nodejs/readable-stream.git
library,duplexify@4.1.2|readable-stream@3.6.2,,readable-stream,3.6.2,Streams3~ a user-land copy of the stream library from Node.js,SHA-512,f6efec9e20ab6370f959db04447cc71381b66025eaa06e454c7522082e1221bafa5dc2d9058d39c9af442a361e93d3b9c4e0308c6abed497460404bb43d49ca0,MIT,pkg:npm/readable-stream@3.6.2,https://github.com/nodejs/readable-stream#readme,https://github.com/nodejs/readable-stream/issues,git://github.com/nodejs/readable-stream.git
library,end-of-stream@1.4.4,,end-of-stream,1.4.4,Call a callback when a readable/writable/duplex stream has completed or failed.,SHA-512,faec358a720754f428695b87cd1c97776d6270cf9c9ede02cc3e6b5be342d708ce5124ceb3e4deec53afec084deef4bdc7fa08ca12cfe4f4751fea614001eee5,MIT,pkg:npm/end-of-stream@1.4.4,https://github.com/mafintosh/end-of-stream,https://github.com/mafintosh/end-of-stream/issues,git://github.com/mafintosh/end-of-stream.git
library,stream-shift@1.0.1,,stream-shift,1.0.1,Returns the next buffer/object in a stream's readable queue,SHA-512,0228aca05a90d2f6c67198103d8d5c74fd88efa82569503f45ab984781b8b613458244eaafdd325d3a382d85fad0997eb0894f3471dd192c28d3502f6ca51255,MIT,pkg:npm/stream-shift@1.0.1,https://github.com/mafintosh/stream-shift,https://github.com/mafintosh/stream-shift/issues,git+https://github.com/mafintosh/stream-shift.git
library,pump@3.0.0,,pump,3.0.0,pipe streams together and close all of them if one of them closes,SHA-512,2f0672fa9dd216cd4fcad77f8d872de30a6fe3d1e2602a9df5195ce5955d93457ef18cefea34790659374d198f2f57edebd4f13f420c64627e58f154d81161c3,MIT,pkg:npm/pump@3.0.0,https://github.com/mafintosh/pump#readme,https://github.com/mafintosh/pump/issues,git://github.com/mafintosh/pump.git
library,@hapi/hapi@21.3.10,@hapi,hapi,21.3.10,HTTP Server framework,SHA-512,0a611c9934445b7f7831a1862af5a9a0e2b8ac6f2d2a5a592ecdf4b5b681ce10ab8622f64e2fc70117a4f70fbc61ae2730119c77e903033bd4e38397f0cb3426,BSD-3-Clause,pkg:npm/%40hapi/hapi@21.3.10,https://github.com/hapijs/validate#readme,https://github.com/hapijs/validate/issues,git://github.com/hapijs/validate.git
library,@hapi/hapi@21.3.10|@hapi/validate@2.0.1,@hapi,validate,2.0.1,Object schema validation,SHA-512,359997467ad22caf0c43dcbf08ca84f564aca6007dc40e35fcb95847493debb69265e6d6af8c8dae9c486e8bf5d880b02b2e003d29565d981af63379a7aa6e3c,BSD-3-Clause,pkg:npm/%40hapi/validate@2.0.1,https://github.com/hapijs/validate#readme,https://github.com/hapijs/validate/issues,git://github.com/hapijs/validate.git
library,@hapi/accept@6.0.3,@hapi,accept,6.0.3,HTTP Accept-* headers parsing,SHA-512,a7bd9ff64e7a12e1749f7330941353872544e4f5d7e3483e69087e0bfc5b2ab7f36a13363a2b29bf701798e214e75b778fbef36b2d6aad7ec82338995eca4c97,BSD-3-Clause,pkg:npm/%40hapi/accept@6.0.3,https://github.com/hapijs/accept#readme,https://github.com/hapijs/accept/issues,git://github.com/hapijs/accept.git
library,@hapi/ammo@6.0.1,@hapi,ammo,6.0.1,HTTP Range processing utilities,SHA-512,a662fe9cfa1de20e7c917acc72c18ba74e4eda31783f64371a22fca9857b9ca6048777067fead5e0fe49ca2d94ab46a01a1554eb71ad69201f04464e96b267f7,BSD-3-Clause,pkg:npm/%40hapi/ammo@6.0.1,https://github.com/hapijs/ammo#readme,https://github.com/hapijs/ammo/issues,git://github.com/hapijs/ammo.git
library,@hapi/bounce@3.0.1,@hapi,bounce,3.0.1,Selective error catching and rewrite rules,SHA-512,1befcfa7d7351dae050cffb74b2fd7c20d8ee0085ac37948645497f812f8b968bae029a2113b993f184a0d40f8c4130e5196c1973bcef078e22bc78f9e105a74,BSD-3-Clause,pkg:npm/%40hapi/bounce@3.0.1,https://github.com/hapijs/bounce#readme,https://github.com/hapijs/bounce/issues,git://github.com/hapijs/bounce.git
library,@hapi/call@9.0.1,@hapi,call,9.0.1,HTTP Router,SHA-512,b8fa23411a842f5191651e315cfa9c2ccba3406684a7254f4720650fc3e9e6baa02302e1b6f785f4f922c622abbb64c75efb8df2652b2de7ade5fab128000c1a,BSD-3-Clause,pkg:npm/%40hapi/call@9.0.1,https://github.com/hapijs/call#readme,https://github.com/hapijs/call/issues,git://github.com/hapijs/call.git
library,@hapi/catbox@12.1.1,@hapi,catbox,12.1.1,Multi-strategy object caching service,SHA-512,843a9807527e4741ed660e223c7dcb12795da1a06c6abe9b629d04a27066350f6de423bed42aa00ae97666d16f796d51780e5242ecdef463d253bfda79c11187,BSD-3-Clause,pkg:npm/%40hapi/catbox@12.1.1,https://github.com/hapijs/validate#readme,https://github.com/hapijs/validate/issues,git://github.com/hapijs/validate.git
library,@hapi/catbox@12.1.1|@hapi/validate@2.0.1,@hapi,validate,2.0.1,Object schema validation,SHA-512,359997467ad22caf0c43dcbf08ca84f564aca6007dc40e35fcb95847493debb69265e6d6af8c8dae9c486e8bf5d880b02b2e003d29565d981af63379a7aa6e3c,BSD-3-Clause,pkg:npm/%40hapi/validate@2.0.1,https://github.com/hapijs/validate#readme,https://github.com/hapijs/validate/issues,git://github.com/hapijs/validate.git
library,@hapi/podium@5.0.1,@hapi,podium,5.0.1,Node compatible event emitter with extra features,SHA-512,7b39c54f0eab7418408a35c522504e30925dfa55d3bea6eb0484b822ef34af6293548a3883eedf2f2e0d2a9ffcf949d2b793b1ea626d02528153f49fe74f344d,BSD-3-Clause,pkg:npm/%40hapi/podium@5.0.1,https://github.com/hapijs/validate#readme,https://github.com/hapijs/validate/issues,git://github.com/hapijs/validate.git
library,@hapi/podium@5.0.1|@hapi/validate@2.0.1,@hapi,validate,2.0.1,Object schema validation,SHA-512,359997467ad22caf0c43dcbf08ca84f564aca6007dc40e35fcb95847493debb69265e6d6af8c8dae9c486e8bf5d880b02b2e003d29565d981af63379a7aa6e3c,BSD-3-Clause,pkg:npm/%40hapi/validate@2.0.1,https://github.com/hapijs/validate#readme,https://github.com/hapijs/validate/issues,git://github.com/hapijs/validate.git
library,@hapi/topo@6.0.2,@hapi,topo,6.0.2,Topological sorting with grouping support,SHA-512,291deb0f98a765b18cac79a03f1b09f5d6e2eb310af82dd9c14c136be78cc162f3ee88a35944d60f6a4c48d35824053a42afbae4d9315e3a87affecb3365e4aa,BSD-3-Clause,pkg:npm/%40hapi/topo@6.0.2,https://github.com/hapijs/topo#readme,https://github.com/hapijs/topo/issues,git://github.com/hapijs/topo.git
library,@hapi/heavy@8.0.1,@hapi,heavy,8.0.1,Measure process load,SHA-512,8010ff340368b0d08ea7a46c613b23a36be1af9798037044ba8824e9cc58d107619659244da24562d4d7bf8eb177aaa105531b30ca9c49db6a7b2f94414dffff,BSD-3-Clause,pkg:npm/%40hapi/heavy@8.0.1,https://github.com/hapijs/validate#readme,https://github.com/hapijs/validate/issues,git://github.com/hapijs/validate.git
library,@hapi/heavy@8.0.1|@hapi/validate@2.0.1,@hapi,validate,2.0.1,Object schema validation,SHA-512,359997467ad22caf0c43dcbf08ca84f564aca6007dc40e35fcb95847493debb69265e6d6af8c8dae9c486e8bf5d880b02b2e003d29565d981af63379a7aa6e3c,BSD-3-Clause,pkg:npm/%40hapi/validate@2.0.1,https://github.com/hapijs/validate#readme,https://github.com/hapijs/validate/issues,git://github.com/hapijs/validate.git
